#organ id 	 organ name 	 tissue id 	 tissue name 
UBERON_0005156	reproductive structure	UBERON_0004812	male prepuce epithelium
UBERON_0005156	reproductive structure	UBERON_0004813	seminiferous tubule epithelium
UBERON_0005156	reproductive structure	UBERON_0004835	epididymis smooth muscle
UBERON_0005156	reproductive structure	UBERON_0004876	urogenital fold
UBERON_0005156	reproductive structure	UBERON_0004909	epithelium of gonad
UBERON_0005156	reproductive structure	UBERON_0004910	epithelium of male gonad
UBERON_0005156	reproductive structure	UBERON_0004911	epithelium of female gonad
UBERON_0005156	reproductive structure	UBERON_0004983	mucosa of vagina
UBERON_0005156	reproductive structure	UBERON_0004984	mucosa of seminal vesicle
UBERON_0005156	reproductive structure	UBERON_0004985	mucosa of ejaculatory duct
UBERON_0005156	reproductive structure	UBERON_0004986	mucosa of deferent duct
UBERON_0005156	reproductive structure	UBERON_0005011	mucosa of right uterine tube
UBERON_0005156	reproductive structure	UBERON_0005012	mucosa of left uterine tube
UBERON_0005156	reproductive structure	UBERON_0005048	mucosa of uterine tube
UBERON_0005156	reproductive structure	UBERON_0005049	mucosa of infundibulum of uterine tube
UBERON_0005156	reproductive structure	UBERON_0005051	mediastinum testis
UBERON_0005156	reproductive structure	UBERON_0005056	external female genitalia
UBERON_0005156	reproductive structure	UBERON_0005156	reproductive structure
UBERON_0005156	reproductive structure	UBERON_0005170	granulosa cell layer
UBERON_0005156	reproductive structure	UBERON_0005192	deferent duct artery
UBERON_0005156	reproductive structure	UBERON_0005195	deferent duct vein
UBERON_0005156	reproductive structure	UBERON_0005205	vagina stroma
UBERON_0005156	reproductive structure	UBERON_0005212	Leydig cell region of testis
UBERON_0005156	reproductive structure	UBERON_0005296	ovary sex cord
UBERON_0005156	reproductive structure	UBERON_0005297	testis sex cord
UBERON_0005156	reproductive structure	UBERON_0005298	skin of clitoris
UBERON_0005156	reproductive structure	UBERON_0005299	prepuce of clitoris
UBERON_0005156	reproductive structure	UBERON_0005301	male preputial gland
UBERON_0005156	reproductive structure	UBERON_0005302	female preputial gland
UBERON_0005156	reproductive structure	UBERON_0005352	spermatic cord
UBERON_0005156	reproductive structure	UBERON_0005398	female reproductive gland
UBERON_0005156	reproductive structure	UBERON_0005399	male reproductive gland
UBERON_0005156	reproductive structure	UBERON_0005796	duplex uterus
UBERON_0005156	reproductive structure	UBERON_0005797	bipartite uterus
UBERON_0005156	reproductive structure	UBERON_0005798	bicornuate uterus
UBERON_0005156	reproductive structure	UBERON_0005799	simplex uterus
UBERON_0005156	reproductive structure	UBERON_0005876	undifferentiated genital tubercle
UBERON_0005156	reproductive structure	UBERON_0005890	gonad germinal epithelium
UBERON_0005156	reproductive structure	UBERON_0005903	duct of seminal vesicle
UBERON_0005156	reproductive structure	UBERON_0005904	duct of male reproductive system
UBERON_0005156	reproductive structure	UBERON_0006233	female genital tubercle
UBERON_0005156	reproductive structure	UBERON_0006261	male genital tubercle
UBERON_0005156	reproductive structure	UBERON_0006435	os penis
UBERON_0005156	reproductive structure	UBERON_0006440	os clitoris
UBERON_0005156	reproductive structure	UBERON_0006594	gubernacular cord
UBERON_0005156	reproductive structure	UBERON_0006608	corpus cavernosum clitoridis
UBERON_0005156	reproductive structure	UBERON_0006610	tunica albuginea
UBERON_0005156	reproductive structure	UBERON_0006639	crus of penis
UBERON_0005156	reproductive structure	UBERON_0006640	crus of clitoris
UBERON_0005156	reproductive structure	UBERON_0006641	appendix epididymis
UBERON_0005156	reproductive structure	UBERON_0006642	muscle layer of oviduct
UBERON_0005156	reproductive structure	UBERON_0006643	tunica albuginea of testis
UBERON_0005156	reproductive structure	UBERON_0006644	tunica albuginea of ovary
UBERON_0005156	reproductive structure	UBERON_0006645	adventitia of epididymis
UBERON_0005156	reproductive structure	UBERON_0006646	muscle layer of epididymis
UBERON_0005156	reproductive structure	UBERON_0006647	adventitia of ductus deferens
UBERON_0005156	reproductive structure	UBERON_0006648	adventitia of seminal vesicle
UBERON_0005156	reproductive structure	UBERON_0006650	tunica vaginalis testis
UBERON_0005156	reproductive structure	UBERON_0006652	muscular layer of vagina
UBERON_0005156	reproductive structure	UBERON_0006653	glans clitoris
UBERON_0005156	reproductive structure	UBERON_0006655	septum of scrotum
UBERON_0005156	reproductive structure	UBERON_0006656	deep dorsal vein of penis
UBERON_0005156	reproductive structure	UBERON_0006690	deep dorsal vein of clitoris
UBERON_0005156	reproductive structure	UBERON_0006834	uterus or analog
UBERON_0005156	reproductive structure	UBERON_0006868	seminal fluid secreting gland
UBERON_0005156	reproductive structure	UBERON_0006878	decidua parietalis
UBERON_0005156	reproductive structure	UBERON_0006922	cervix squamous epithelium
UBERON_0005156	reproductive structure	UBERON_0006923	vagina squamous epithelium
UBERON_0005156	reproductive structure	UBERON_0006946	efferent duct
UBERON_0005156	reproductive structure	UBERON_0006947	male genital duct
UBERON_0005156	reproductive structure	UBERON_0006948	efferent duct epithelium
UBERON_0005156	reproductive structure	UBERON_0006953	ejaculatory duct epithelium
UBERON_0005156	reproductive structure	UBERON_0006955	uterine epithelium
UBERON_0005156	reproductive structure	UBERON_0006960	ovary stroma
UBERON_0005156	reproductive structure	UBERON_0007180	atretic follicle of ovary
UBERON_0005156	reproductive structure	UBERON_0007181	serosa of infundibulum of uterine tube
UBERON_0005156	reproductive structure	UBERON_0007182	muscle layer of infundibulum of uterine tube
UBERON_0005156	reproductive structure	UBERON_0007194	vesicular gland
UBERON_0005156	reproductive structure	UBERON_0007589	ciliated columnar oviduct epithelium
UBERON_0005156	reproductive structure	UBERON_0007590	cuboidal oviduct epithelium
UBERON_0005156	reproductive structure	UBERON_0007615	prostate gland ventral lobe
UBERON_0005156	reproductive structure	UBERON_0007719	bone of reproductive organ
UBERON_0005156	reproductive structure	UBERON_0007773	scrotal sweat gland
UBERON_0005156	reproductive structure	UBERON_0008311	penile bulb artery
UBERON_0005156	reproductive structure	UBERON_0008320	common penile artery
UBERON_0005156	reproductive structure	UBERON_0008321	deep artery of penis
UBERON_0005156	reproductive structure	UBERON_0008322	deep artery of clitoris
UBERON_0005156	reproductive structure	UBERON_0008323	dorsal artery of clitoris
UBERON_0005156	reproductive structure	UBERON_0008330	vestibule of vagina
UBERON_0005156	reproductive structure	UBERON_0008331	clitoral smooth muscle
UBERON_0005156	reproductive structure	UBERON_0008488	cremaster muscle
UBERON_0005156	reproductive structure	UBERON_0008715	muscle tissue of prostate
UBERON_0005156	reproductive structure	UBERON_0008798	rugal fold of vagina
UBERON_0005156	reproductive structure	UBERON_0008807	coagulating gland
UBERON_0005156	reproductive structure	UBERON_0008808	prostate gland dorsolateral lobe
UBERON_0005156	reproductive structure	UBERON_0008811	intromittent organ
UBERON_0005156	reproductive structure	UBERON_0008812	hemipenis
UBERON_0005156	reproductive structure	UBERON_0008824	duct of epididymis
UBERON_0005156	reproductive structure	UBERON_0008842	suspensory ligament of testis
UBERON_0005156	reproductive structure	UBERON_0008843	gubernaculum testis
UBERON_0005156	reproductive structure	UBERON_0008844	gubernaculum (female)
UBERON_0005156	reproductive structure	UBERON_0008847	ovarian ligament
UBERON_0005156	reproductive structure	UBERON_0008848	cranial suspensory ligament
UBERON_0005156	reproductive structure	UBERON_0008855	placenta metrial gland
UBERON_0005156	reproductive structure	UBERON_0008935	gastropod albumen gland
UBERON_0005156	reproductive structure	UBERON_0008936	gastropod genital pore
UBERON_0005156	reproductive structure	UBERON_0008975	oviduct shell gland
UBERON_0005156	reproductive structure	UBERON_0009002	placental membrane
UBERON_0005156	reproductive structure	UBERON_0009020	left uterine horn
UBERON_0005156	reproductive structure	UBERON_0009022	right uterine horn
UBERON_0005156	reproductive structure	UBERON_0009042	prostatic venous plexus
UBERON_0005156	reproductive structure	UBERON_0009098	gravid uterus
UBERON_0005156	reproductive structure	UBERON_0009117	indifferent gonad
UBERON_0005156	reproductive structure	UBERON_0009196	indifferent external genitalia
UBERON_0005156	reproductive structure	UBERON_0009645	ampullary gland
UBERON_0005156	reproductive structure	UBERON_0009853	body of uterus
UBERON_0005156	reproductive structure	UBERON_0010005	placental labyrinth villous
UBERON_0005156	reproductive structure	UBERON_0010006	placenta intervillous maternal lacunae
UBERON_0005156	reproductive structure	UBERON_0010007	placenta fetal blood space
UBERON_0005156	reproductive structure	UBERON_0010008	placental cotyledon
UBERON_0005156	reproductive structure	UBERON_0010041	median ovary
UBERON_0005156	reproductive structure	UBERON_0010141	primitive sex cord of indifferent gonad
UBERON_0005156	reproductive structure	UBERON_0010145	paraurethral gland
UBERON_0005156	reproductive structure	UBERON_0010146	paraurethral duct
UBERON_0005156	reproductive structure	UBERON_0010147	male accessory sex gland
UBERON_0005156	reproductive structure	UBERON_0010150	duct of major vestibular gland
UBERON_0005156	reproductive structure	UBERON_0010151	duct of bulbourethral gland
UBERON_0005156	reproductive structure	UBERON_0010185	rete ovarii
UBERON_0005156	reproductive structure	UBERON_0010391	parametrium
UBERON_0005156	reproductive structure	UBERON_0010412	epididymal fat pad
UBERON_0005156	reproductive structure	UBERON_0010413	parametrial fat pad
UBERON_0005156	reproductive structure	UBERON_0010516	clasper
UBERON_0005156	reproductive structure	UBERON_0010517	cephalic clasper
UBERON_0005156	reproductive structure	UBERON_0010518	pelvic fin clasper
UBERON_0005156	reproductive structure	UBERON_0011183	corpus spongiosum of penis
UBERON_0005156	reproductive structure	UBERON_0011298	submucosa of uterine tube
UBERON_0005156	reproductive structure	UBERON_0011374	prepuce
UBERON_0005156	reproductive structure	UBERON_0011375	skin of prepuce of clitoris
UBERON_0005156	reproductive structure	UBERON_0011379	male external urethral sphincter
UBERON_0005156	reproductive structure	UBERON_0011380	female external urethral sphincter
UBERON_0005156	reproductive structure	UBERON_0011388	male bulbospongiosus muscle
UBERON_0005156	reproductive structure	UBERON_0011754	genital swelling
UBERON_0005156	reproductive structure	UBERON_0011755	female labial swelling
UBERON_0005156	reproductive structure	UBERON_0011756	male genital swelling
UBERON_0005156	reproductive structure	UBERON_0011757	differentiated genital tubercle
UBERON_0005156	reproductive structure	UBERON_0011826	vestibular gland
UBERON_0005156	reproductive structure	UBERON_0011830	duct of lesser vestibular gland
UBERON_0005156	reproductive structure	UBERON_0011831	duct of vestibular gland
UBERON_0005156	reproductive structure	UBERON_0011879	mesorchium
UBERON_0005156	reproductive structure	UBERON_0011894	lumen of vagina
UBERON_0005156	reproductive structure	UBERON_0011949	endometrium luminal epithelium
UBERON_0005156	reproductive structure	UBERON_0011951	prostate luminal epithelium
UBERON_0005156	reproductive structure	UBERON_0012186	ovary growing follicle
UBERON_0005156	reproductive structure	UBERON_0012241	male urethral meatus
UBERON_0005156	reproductive structure	UBERON_0012247	cervical gland
UBERON_0005156	reproductive structure	UBERON_0012248	cervical mucosa
UBERON_0005156	reproductive structure	UBERON_0012249	ectocervix
UBERON_0005156	reproductive structure	UBERON_0012250	cervix glandular epithelium
UBERON_0005156	reproductive structure	UBERON_0012251	ectocervical epithelium
UBERON_0005156	reproductive structure	UBERON_0012252	endocervical epithelium
UBERON_0005156	reproductive structure	UBERON_0012253	cervical squamo-columnar junction
UBERON_0005156	reproductive structure	UBERON_0012276	endometrium glandular epithelium
UBERON_0005156	reproductive structure	UBERON_0012294	navicular fossa of spongiose part of urethra
UBERON_0005156	reproductive structure	UBERON_0012295	Guérin's valve
UBERON_0005156	reproductive structure	UBERON_0012317	vagina orifice
UBERON_0005156	reproductive structure	UBERON_0012326	gubernacular bulb
UBERON_0005156	reproductive structure	UBERON_0012327	pearly penile papule
UBERON_0005156	reproductive structure	UBERON_0012328	penile spine
UBERON_0005156	reproductive structure	UBERON_0012487	vaginal sphincter
UBERON_0005156	reproductive structure	UBERON_0012499	serosa of uterine tube
UBERON_0005156	reproductive structure	UBERON_0012648	ampulla of uterine tube
UBERON_0005156	reproductive structure	UBERON_0013128	bulb of penis
UBERON_0005156	reproductive structure	UBERON_0013129	bulb of vestibule
UBERON_0005156	reproductive structure	UBERON_0013191	ovarian cortex
UBERON_0005156	reproductive structure	UBERON_0013192	ovarian medulla
UBERON_0005156	reproductive structure	UBERON_0013237	genital papilla of vulva
UBERON_0005156	reproductive structure	UBERON_0013238	future glans
UBERON_0005156	reproductive structure	UBERON_0013239	future glans penis
UBERON_0005156	reproductive structure	UBERON_0013240	future glans clitoris
UBERON_0005156	reproductive structure	UBERON_0013247	male paramesonephric duct
UBERON_0005156	reproductive structure	UBERON_0013248	paradidymis
UBERON_0005156	reproductive structure	UBERON_0013249	paroophoron
UBERON_0005156	reproductive structure	UBERON_0013277	remnant of processus vaginalis
UBERON_0005156	reproductive structure	UBERON_0013515	subdivision of oviduct
UBERON_0005156	reproductive structure	UBERON_0013516	uterine tube magnum
UBERON_0005156	reproductive structure	UBERON_0013519	avian uterine tube isthmus
UBERON_0005156	reproductive structure	UBERON_0013523	lateral vaginal canal
UBERON_0005156	reproductive structure	UBERON_0013524	median vaginal canal
UBERON_0005156	reproductive structure	UBERON_0013637	prostate gland lateral lobe
UBERON_0005156	reproductive structure	UBERON_0013672	priapium
UBERON_0005156	reproductive structure	UBERON_0013673	os priapium
UBERON_0005156	reproductive structure	UBERON_0013674	ctenactinium
UBERON_0005156	reproductive structure	UBERON_0013675	toxactinium
UBERON_0005156	reproductive structure	UBERON_0013676	aproctal bone of priapium
UBERON_0005156	reproductive structure	UBERON_0013677	serrated projection of ctenactinium
UBERON_0005156	reproductive structure	UBERON_0013719	dartos muscle of scrotum
UBERON_0005156	reproductive structure	UBERON_0013720	dartos muscle of labia majora
UBERON_0005156	reproductive structure	UBERON_0013758	cervical os
UBERON_0005156	reproductive structure	UBERON_0013759	internal cervical os
UBERON_0005156	reproductive structure	UBERON_0013760	external cervical os
UBERON_0005156	reproductive structure	UBERON_0013769	uterine lumen
UBERON_0005156	reproductive structure	UBERON_0014394	uterine fat pad
UBERON_0005156	reproductive structure	UBERON_0014458	female bulbospongiosus muscle
UBERON_0005156	reproductive structure	UBERON_0014849	hemotrichorial placental membrane
UBERON_0005156	reproductive structure	UBERON_0014850	hemomonochorial placental membrane
